"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Xyz,1,0,Googly-Eyes Drum Dragon,JOTL,Judgment of the Light,JOTL-EN051,C,Good,1st Edition,Italian,0.00,2023-01-19,0.35,0.02,0.07
Xyz,1,0,Gorgonic Guardian,LVAL,Legacy of the Valiant,LVAL-EN051,C,LightPlayed,1st Edition,Italian,0.00,2023-01-19,0.30,0.02,0.12
Xyz,1,0,Grenosaurus,SP13,Star Pack 2013,SP13-EN022,C,Poor,Unlimited,Italian,0.00,2023-01-19,0.09,0.02,0.11
Xyz,1,0,Grenosaurus Giga-Cannon,DUNE,Duelist Nexus,DUNE-EN046,C,NearMint,1st Edition,Italian,0.02,2023-11-30,0.06,0.02,0.11
Xyz,1,0,Ice Beast Zerofyne,LTGY,Lord of the Tachyon Galaxy,LTGY-EN049,R,Poor,1st Edition,Italian,0.00,2023-01-19,0.02,0.02,0.22
Xyz,1,0,Ice Princess Zereort,JOTL,Judgment of the Light,JOTL-EN052,C,NearMint,1st Edition,Italian,0.00,2023-01-19,0.28,0.02,0.10
Xyz,2,0,Maestroke the Symphony Djinn,SP14,Star Pack 2014,SP14-EN031,C,Played,1st Edition,Italian,0.00,2023-01-19,0.07,0.02,0.11
Xyz,1,0,Maestroke the Symphony Djinn,SP14,Star Pack 2014,SP14-EN031,SFR,LightPlayed,1st Edition,Italian,0.00,2023-01-19,0.19,0.02,0.15
Xyz,1,0,Maestroke the Symphony Djinn,YS12,Starter Deck Xyz Symphony,YS12-EN043,SR,NearMint,,Italian,0.00,2023-07-02,,,
Xyz,1,0,Mechquipped Angineer,NUMH,Number Hunters,NUMH-EN035,SR,Played,1st Edition,Italian,0.00,2023-01-19,0.49,0.02,0.22
Xyz,1,0,Melomelody the Brass Djinn,SP14,Star Pack 2014,SP14-EN030,SFR,LightPlayed,1st Edition,Italian,0.00,2023-01-19,0.19,0.02,0.25
Xyz,1,0,Melomelody the Brass Djinn,YS12,Starter Deck Xyz Symphony,YS12-EN042,SR,NearMint,,Italian,0.00,2023-07-02,,,
Xyz,1,0,Muzurhythm the String Djinn,SP14,Star Pack 2014,SP14-EN028,C,Played,1st Edition,Italian,0.00,2023-01-19,0.02,0.02,0.04
Xyz,1,0,Muzurhythm the String Djinn,YS12,Starter Deck Xyz Symphony,YS12-EN040,SR,NearMint,,Italian,0.00,2023-07-02,,,
Xyz,1,0,Norito the Moral Leader,NUMH,Number Hunters,NUMH-EN039,ScR,Played,1st Edition,Italian,0.00,2023-01-19,0.50,0.02,1.45
Xyz,1,0,Number 10: Illumiknight,SP13,Star Pack 2013,SP13-EN026,C,Poor,Unlimited,Italian,0.00,2023-01-19,0.70,0.02,0.36
Xyz,1,0,Number 10: Illumiknight,PHSW,Photon Shockwave,PHSW-EN041,UR,NearMint,1st Edition,Italian,0.00,2023-07-02,0.25,0.15,1.54
Xyz,1,0,Number 100: Numeron Dragon,BLCR,Battles Of Legend: Crystal Revenge,BLCR-EN084,ScR,NearMint,1st Edition,Italian,0.90,2023-01-25,0.10,0.04,0.27
Xyz,1,0,Number 100: Numeron Dragon,BLCR,Battles Of Legend: Crystal Revenge,BLCR-EN084,ScR,Mint,1st Edition,Italian,0.00,2023-02-25,0.10,0.04,0.27
Xyz,1,0,Number 101: Silent Honor ARK,DUDE,Duel Devastator,DUDE-EN017,UR,NearMint,1st Edition,Italian,0.25,2023-01-19,0.32,0.02,0.28
Xyz,1,0,Number 102: Star Seraph Sentry,JOTL,Judgment of the Light,JOTL-EN053,R,NearMint,1st Edition,Italian,0.00,2023-01-20,0.71,0.02,0.97
Xyz,1,0,"Number 105: Battlin' Boxer Star Cestus",LD10,Legendary Duelists: Soulburning Volcano,LD10-EN042,C,Mint,1st Edition,Italian,0.10,2023-08-21,0.14,0.02,0.13
Xyz,1,0,Number 107: Galaxy-Eyes Tachyon Dragon,MAGO,Maximum Gold,MAGO-EN062,R,NearMint,1st Edition,Italian,1.45,2023-01-19,0.73,0.19,1.11
Xyz,1,0,Number 12: Crimson Shadow Armor Ninja,SP13,Star Pack 2013,SP13-EN030,C,Poor,Unlimited,Italian,0.00,2023-01-19,0.02,0.02,0.34
Xyz,1,0,Number 15: Gimmick Puppet Giant Grinder,MAGO,Maximum Gold,MAGO-EN056,R,NearMint,1st Edition,Italian,0.35,2023-01-19,0.33,0.02,0.39
Xyz,1,0,Number 17: Leviathan Dragon,SP13,Star Pack 2013,SP13-EN023,C,Poor,Unlimited,Italian,0.00,2023-01-19,0.02,0.02,0.13
Xyz,1,0,Number 17: Leviathan Dragon,GENF,Generation Force,GENF-EN039,UR,NearMint,Unlimited,German,0.00,2023-01-19,0.84,0.62,1.75
Xyz,1,0,Number 18: Heraldry Patriarch,WSUP,World Superstars,WSUP-EN004,SR,NearMint,1st Edition,Italian,0.00,2023-07-02,0.62,0.05,0.47
Xyz,1,0,Number 19: Freezadon,ZTIN,Zexal Collection Tin,ZTIN-EN003,UR,Good,1st Edition,Italian,0.16,2023-01-24,3.00,0.35,1.90
Xyz,1,0,Number 20: Giga-Brilliant,PHSW,Photon Shockwave,PHSW-EN042,SR,Good,1st Edition,Italian,1.00,2023-01-19,2.90,0.10,1.14
Xyz,1,0,Number 20: Giga-Brilliant,ZTIN,Zexal Collection Tin,ZTIN-ENV02,UtR,LightPlayed,Limited,Italian,0.16,2023-01-24,0.80,0.10,1.10
Xyz,1,0,Number 25: Force Focus,SP14,Star Pack 2014,SP14-EN026,C,Poor,1st Edition,Italian,0.00,2023-01-19,0.18,0.02,0.20
Xyz,1,0,Number 25: Force Focus,SP14,Star Pack 2014,SP14-EN026,C,Poor,1st Edition,Italian,0.16,2023-01-24,0.18,0.02,0.20
Xyz,1,0,Number 3: Cicada King,BLAR,Battles Of Legend: Armageddon,BLAR-EN028,UR,NearMint,1st Edition,Italian,0.00,2023-01-19,0.90,0.10,0.46
Xyz,1,0,Number 3: Numeron Gate Trini,BLAR,Battles Of Legend: Armageddon,BLAR-EN024,UR,NearMint,1st Edition,Italian,0.00,2023-01-19,0.75,0.02,0.35
Xyz,1,0,Number 32: Shark Drake,SP14,Star Pack 2014,SP14-EN023,C,LightPlayed,1st Edition,Italian,0.00,2023-01-19,0.35,0.02,0.54
Xyz,1,0,Number 32: Shark Drake,SP14,Star Pack 2014,SP14-EN023,C,Good,1st Edition,Italian,0.16,2023-01-24,0.35,0.02,0.54
Xyz,1,0,Number 32: Shark Drake,SP14,Star Pack 2014,SP14-EN023,C,Poor,1st Edition,Italian,0.16,2023-01-24,0.35,0.02,0.54
Xyz,1,0,Number 34: Terror-Byte,SP13,Star Pack 2013,SP13-EN025,C,Poor,1st Edition,Italian,0.00,2023-01-19,0.18,0.02,0.38
Xyz,1,0,Number 34: Terror-Byte,PRC1,Premium Collection Tin,PRC1-ENV02,ScR,NearMint,Limited,Italian,0.00,2023-07-02,0.18,0.02,0.53
Xyz,1,0,Number 39: Utopia,SP13,Star Pack 2013,SP13-EN021,C,Poor,Unlimited,Italian,0.00,2023-01-19,0.29,0.02,0.28
Xyz,1,0,Number 39: Utopia,SP13,Star Pack 2013,SP13-EN021,SFR,Poor,Unlimited,Italian,0.00,2023-01-20,2.66,0.05,1.08
Xyz,1,0,Number 39: Utopia,YS12,Starter Deck Xyz Symphony,YS12-EN039,UR,NearMint,,Italian,0.00,2023-07-02,,,
Xyz,1,0,Number 39: Utopia Roots,LVAL,Legacy of the Valiant,LVAL-EN048,R,Played,1st Edition,Italian,0.00,2023-01-19,0.90,0.10,0.55
Xyz,1,0,Number 4: Numeron Gate Catvari,MGED,Maximum Gold: El Dorado,MGED-EN086,R,NearMint,1st Edition,Italian,0.25,2023-08-14,0.08,0.02,0.15
Xyz,1,0,Number 40: Gimmick Puppet of Strings,LED5,Legendary Duelists: Immortal Destiny,LED5-EN043,C,NearMint,1st Edition,Italian,0.10,2023-01-19,0.59,0.02,0.77
Xyz,1,0,Number 48: Shadow Lich,PRIO,Primal Origin,PRIO-EN097,C,Poor,1st Edition,Italian,0.06,2023-01-24,0.10,0.02,0.18
Xyz,1,0,Number 49: Fortune Tune,NUMH,Number Hunters,NUMH-EN029,ScR,Played,1st Edition,Italian,0.16,2023-01-24,0.99,0.08,2.29
Xyz,1,0,Number 54: Lion Heart,NUMH,Number Hunters,NUMH-EN026,ScR,NearMint,1st Edition,Italian,0.00,2023-07-02,1.44,0.09,3.80
Xyz,1,0,Number 63: Shamoji Soldier,NUMH,Number Hunters,NUMH-EN031,SR,Excellent,1st Edition,Italian,0.07,2023-09-12,0.20,0.02,0.46
Xyz,2,0,Number 69: Heraldry Crest,LTGY,Lord of the Tachyon Galaxy,LTGY-EN092,R,NearMint,Unlimited,Italian,0.16,2023-01-24,0.30,0.02,0.62
Xyz,1,0,Number 69: Heraldry Crest,LTGY,Lord of the Tachyon Galaxy,LTGY-EN092,R,Poor,1st Edition,Italian,0.16,2023-01-24,0.30,0.02,0.62
Xyz,1,0,Number 7: Lucky Straight,SP14,Star Pack 2014,SP14-EN027,SFR,Played,1st Edition,Italian,0.00,2023-01-19,2.69,0.02,1.15
Xyz,1,0,Number 71: Rebarian Shark,CT14,2017 Mega-Tins,CT14-EN005,SR,NearMint,Limited,Italian,0.19,2023-08-14,0.20,0.02,0.38
Xyz,1,0,Number 72: Shogi Rook,BLMR,Battles Of Legend: Monstrous Revenge,BLMR-EN080,UR,Mint,1st Edition,Italian,0.02,2023-09-27,0.04,0.02,0.11
Xyz,1,0,Number 73: Abyss Splash,DRLG,Dragons of Legend,DRLG-EN040,SR,NearMint,1st Edition,Italian,0.18,2023-08-14,0.50,0.02,0.30
Xyz,1,0,Number 74: Master of Blades,MAGO,Maximum Gold,MAGO-EN058,R,NearMint,1st Edition,Italian,0.30,2023-01-25,0.19,0.02,0.24
Xyz,1,0,Number 74: Master of Blades,NUMH,Number Hunters,NUMH-EN032,ScR,NearMint,1st Edition,Italian,0.00,2023-07-02,2.50,0.02,2.19
Xyz,1,0,Number 78: Number Archive,DRL3,Dragons of Legend: Unleashed,DRL3-EN026,UR,NearMint,1st Edition,Italian,0.16,2023-01-24,0.05,0.02,0.47
Xyz,1,0,"Number 79: Battlin' Boxer Nova Kaiser",LD10,Legendary Duelists: Soulburning Volcano,LD10-EN044,R,NearMint,1st Edition,Italian,0.15,2023-08-21,0.02,0.02,0.07
Xyz,1,0,Number 81: Superdreadnought Rail Cannon Super Dora,LDS2,Legendary Duelists: Season 2,LDS2-EN123,C,NearMint,1st Edition,Italian,0.45,2023-01-19,0.20,0.02,0.34
Xyz,1,0,Number 83: Galaxy Queen,SP13,Star Pack 2013,SP13-EN028,C,NearMint,Unlimited,Italian,0.00,2023-01-19,0.08,0.02,0.73
Xyz,1,0,Number 83: Galaxy Queen,SP13,Star Pack 2013,SP13-EN028,SFR,NearMint,Unlimited,Italian,0.00,2023-07-02,0.50,0.05,0.87
Xyz,1,0,Number 86: Heroic Champion - Rhongomyniad,LEHD,Legendary Hero Decks,LEHD-ENC37,UR,NearMint,1st Edition,German,0.00,2023-01-19,0.17,0.03,0.33
Xyz,1,0,Number 87: Queen of the Night,MAGO,Maximum Gold,MAGO-EN059,R,NearMint,1st Edition,Italian,0.30,2023-01-25,0.02,0.02,0.21
Xyz,1,0,Number 9: Dyson Sphere,MGED,Maximum Gold: El Dorado,MGED-EN089,R,NearMint,1st Edition,Italian,0.25,2023-08-14,0.03,0.02,0.14
Xyz,1,0,Number 96: Dark Mist,SP13,Star Pack 2013,SP13-EN031,C,Poor,1st Edition,Italian,0.00,2023-01-19,0.15,0.02,0.26
Xyz,1,0,Number C1000: Numerounius,MGED,Maximum Gold: El Dorado,MGED-EN031,PGR,NearMint,1st Edition,Italian,0.90,2023-01-25,0.55,0.08,0.68
Xyz,1,0,Number C101: Silent Honor DARK,MAGO,Maximum Gold,MAGO-EN061,R,NearMint,1st Edition,Italian,0.55,2023-01-19,0.02,0.02,0.22
Xyz,1,0,"Number C105: Battlin' Boxer Comet Cestus",MP14,2014 Mega-Tins Mega Pack,MP14-EN029,UR,NearMint,1st Edition,Italian,0.00,2023-01-19,0.75,0.50,1.49
Xyz,1,0,Number C106: Giant Red Hand,DRLG,Dragons of Legend,DRLG-EN049,SR,NearMint,1st Edition,Italian,0.50,2023-09-27,0.17,0.02,0.28
Xyz,1,0,Number C107: Neo Galaxy-Eyes Tachyon Dragon,MAGO,Maximum Gold,MAGO-EN063,R,NearMint,1st Edition,Italian,0.75,2023-01-19,0.23,0.02,0.48
Xyz,1,0,Number C32: Shark Drake Veiss,MP23,25Th Anniversary Tin: Dueling Heroes Mega Pack,MP23-EN279,SR,NearMint,1st Edition,Italian,0.19,2023-09-12,0.52,0.02,0.30
Xyz,1,0,Number C39: Utopia Ray,YS13,Super Starter V For Victory,YS13-EN042,UR,Played,1st Edition,Italian,0.00,2023-01-19,0.30,0.02,0.26
Xyz,1,0,Number C39: Utopia Ray,SP14,Star Pack 2014,SP14-EN022,C,Poor,1st Edition,Italian,0.00,2023-01-20,0.05,0.02,0.08
Xyz,1,0,Number C39: Utopia Ray,YS13,Super Starter V For Victory,YS13-EN042,UR,LightPlayed,,Italian,0.16,2023-01-24,,,
Xyz,1,0,Number C39: Utopia Ray,YS13,Super Starter V For Victory,YS13-EN042,UR,NearMint,1st Edition,Italian,0.00,2023-07-02,0.30,0.02,0.26
Xyz,1,0,Number C39: Utopia Ray V,YS13,Super Starter V For Victory,YS13-ENV01,UR,Poor,1st Edition,Italian,0.00,2023-01-19,0.10,0.02,0.29
Xyz,1,0,Number C39: Utopia Ray V,YS13,Super Starter V For Victory,YS13-ENV01,UR,NearMint,,Italian,0.00,2023-01-19,,,
Xyz,1,0,Number C39: Utopia Ray V,YS13,Super Starter V For Victory,YS13-ENV01,UR,NearMint,1st Edition,Italian,0.00,2023-07-02,0.10,0.02,0.29
Xyz,1,0,Number C69: Heraldry Crest of Horror,LVAL,Legacy of the Valiant,LVAL-EN049,R,LightPlayed,Unlimited,Italian,0.00,2023-01-20,0.25,0.02,0.38
Xyz,1,0,Number C96: Dark Storm,SHSP,Shadow Specters,SHSP-EN046,SR,Mint,1st Edition,Italian,0.33,2023-07-20,1.86,0.70,1.68
Xyz,1,0,Number F0: Utopic Future,LED6,Legendary Duelists: Magical Hero,LED6-EN039,C,NearMint,1st Edition,Italian,0.20,2023-01-19,0.17,0.02,0.22
Xyz,1,0,Number iC1000: Numerounius Numerounia,MGED,Maximum Gold: El Dorado,MGED-EN032,PGR,NearMint,1st Edition,Italian,1.35,2023-08-10,0.65,0.08,0.63
Xyz,1,0,Odd-Eyes Rebellion Xyz Dragon,BLMR,Battles Of Legend: Monstrous Revenge,BLMR-EN005,UR,Mint,1st Edition,Italian,0.02,2023-09-27,0.29,0.02,0.22
Xyz,1,0,Photon Papilloperative,SP14,Star Pack 2014,SP14-EN025,C,NearMint,1st Edition,Italian,0.00,2023-01-19,0.10,0.02,0.20
Xyz,1,0,Photon Papilloperative,SP14,Star Pack 2014,SP14-EN025,SFR,NearMint,1st Edition,Italian,0.00,2023-07-02,0.50,0.02,0.28
Xyz,1,0,Photon Strike Bounzer,SP14,Star Pack 2014,SP14-EN024,C,Poor,1st Edition,Italian,0.00,2023-01-19,0.26,0.02,0.34
Xyz,2,0,Raidraptor - Rise Falcon,SP15,Star Pack 2013 ARC-V,SP15-EN037,C,Good,1st Edition,Italian,0.00,2023-01-19,0.22,0.02,0.26
Xyz,1,0,Red-Eyes Flare Metal Dragon,LDK2,Legendary Decks II,LDK2-ENJ41,UR,NearMint,Unlimited,Italian,0.00,2023-01-19,0.47,0.02,0.31
Xyz,1,0,Shark Caesar,JOTL,Judgment of the Light,JOTL-EN049,C,LightPlayed,1st Edition,Italian,0.00,2023-01-20,0.29,0.02,0.21
Xyz,1,0,Shark Fortress,LTGY,Lord of the Tachyon Galaxy,LTGY-EN048,C,Poor,1st Edition,Italian,0.00,2023-01-19,0.28,0.02,0.30
Xyz,1,0,Shining Elf,YS13,Super Starter V For Victory,YS13-ENV10,C,LightPlayed,1st Edition,Italian,0.00,2023-01-20,0.08,0.02,0.13
Xyz,1,0,Skypalace Gangaridai,NUMH,Number Hunters,NUMH-EN045,ScR,Played,1st Edition,Italian,0.00,2023-01-19,1.66,0.02,1.56
Xyz,1,0,Superdimensional Robot Galaxy Destroyer,REDU,Return of the Duelist,REDU-EN044,UR,NearMint,1st Edition,Italian,0.23,2023-08-10,3.25,0.10,2.66
Xyz,1,0,Superdreadnought Rail Cannon Gustav Max,LED4,Legendary Duelists: Sisters of the Rose,LED4-EN039,R,NearMint,1st Edition,Italian,0.00,2023-01-20,1.62,0.50,1.62
Xyz,1,0,Temtempo the Percussion Djinn,SP14,Star Pack 2014,SP14-EN029,SFR,Excellent,1st Edition,Italian,0.00,2023-01-19,0.19,0.02,0.11
Xyz,1,0,Temtempo the Percussion Djinn,YS12,Starter Deck Xyz Symphony,YS12-EN041,SR,NearMint,,Italian,0.00,2023-07-02,,,
Xyz,1,0,The Phantom Knights of Break Sword,MGED,Maximum Gold: El Dorado,MGED-EN080,R,NearMint,1st Edition,Italian,0.10,2024-05-12,0.49,0.02,0.27
Xyz,1,0,Thunder End Dragon,SP14,Star Pack 2014,SP14-EN021,SFR,Played,1st Edition,Italian,0.00,2023-01-19,1.49,0.05,0.96
Xyz,1,0,Time Thief Redoer,RA01,25Th Anniversary Rarity Collection,RA01-EN041,SR,NearMint,1st Edition,Italian,0.13,2023-12-01,0.18,0.02,0.19
Xyz,3,0,Traptrix Allomerus,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN040,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.25,0.02,0.12
Xyz,3,0,Traptrix Pinguicula,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN042,UR,Mint,1st Edition,Italian,0.00,2024-02-26,0.15,0.02,0.20
Xyz,3,0,Traptrix Rafflesia,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN039,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.14,0.02,0.15
Xyz,1,0,Unformed Void,NUMH,Number Hunters,NUMH-EN049,SR,LightPlayed,1st Edition,Italian,0.00,2023-01-19,0.29,0.02,0.17
Xyz,1,0,Yu-Gi-Oh! ZEXAL,LART,The Lost Art Promotion,LART-EN054,UR,Mint,Unlimited,Italian,1.00,2023-08-21,0.27,0.04,0.45
Xyz,1,0,Zubaba General,WGRT,Battle Pack 2 War Of The Giants Reinforcements,WGRT-EN104,UR,NearMint,Limited,German,0.00,2023-01-19,0.12,0.05,0.26
