"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Mostri Normali ,1,0,Cycroid,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB01,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.04,0.02,0.06
Mostri Normali ,1,0,Dark Blade,SYE,Starter Deck Yugi Evolution,SYE-015,C,Good,1st Edition,Italian,0.00,2022-11-08,0.25,0.02,0.28
Mostri Normali ,1,0,Dark Magician,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN003,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.49,0.02,0.31
Mostri Normali ,1,0,Dark Magician,LDK2,Legendary Decks II,LDK2-ENY10,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.18,0.02,0.21
Mostri Normali ,1,0,Dark Magician,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENA01,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.21,0.05,0.11
Mostri Normali ,1,0,Dark Magician,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG01,ScR,Mint,1st Edition,Italian,0.00,2024-02-13,1.04,0.39,0.96
Mostri Normali ,2,0,Dark Magician,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG10,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.23,0.02,0.16
Mostri Normali ,1,0,Darkfire Soldier #1,PSV,"Pharaoh's Servant",PSV-043,C,Poor,Unlimited,Italian,0.00,2023-01-24,0.15,0.02,0.15
Mostri Normali ,1,0,Disk Magician,MRD,Metal Raiders,MRD-053,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.05,0.02,0.11
Mostri Normali ,1,0,Doma The Angel of Silence,SDY,Starter Deck Yugi,SDY-015,C,Excellent,Unlimited,Italian,0.00,2022-09-25,0.30,0.02,0.10
Mostri Normali ,1,0,Dragon Zombie,SDY,Starter Deck Yugi,SDY-014,C,NearMint,Unlimited,Italian,0.00,2022-09-25,0.25,0.02,0.85
Mostri Normali ,1,0,Elemental HERO Avian,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA01,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.15,0.02,0.10
Mostri Normali ,1,0,Elemental HERO Avian,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA01,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.15,0.02,0.07
Mostri Normali ,1,0,Elemental HERO Avian,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA02,C,Mint,1st Edition,Italian,0.08,2023-12-18,0.06,0.02,0.05
Mostri Normali ,1,0,Elemental HERO Burstinatrix,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA02,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.09
Mostri Normali ,1,0,Elemental HERO Burstinatrix,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA02,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.15,0.02,0.14
Mostri Normali ,1,0,Elemental HERO Burstinatrix,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA03,C,Mint,1st Edition,Italian,0.07,2023-12-18,0.06,0.02,0.09
Mostri Normali ,1,0,Elemental HERO Clayman,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA03,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.10,0.02,0.06
Mostri Normali ,1,0,Elemental HERO Clayman,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA03,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.10,0.02,0.12
Mostri Normali ,1,0,Elemental HERO Clayman,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA04,C,Mint,1st Edition,Italian,0.13,2023-12-18,0.04,0.02,0.09
Mostri Normali ,1,0,Elemental HERO Neos,SDHS,Hero Strike Structure Deck,SDHS-EN007,C,Excellent,1st Edition,Italian,0.00,2022-09-06,0.32,0.02,0.08
Mostri Normali ,1,0,Elemental HERO Sparkman,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA04,C,Mint,1st Edition,Italian,0.00,2023-01-24,0.11,0.02,0.08
Mostri Normali ,1,0,Elemental HERO Sparkman,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA04,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.08,0.02,0.13
Mostri Normali ,1,0,Elemental HERO Sparkman,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA05,C,Mint,1st Edition,Italian,0.07,2023-12-18,0.06,0.02,0.09
Mostri Normali ,1,0,"Everyone's King",SDCK,Structure Deck: The Crimson King,SDCK-EN050,UR,Mint,1st Edition,Italian,0.24,2023-10-07,0.13,0.02,0.21
Mostri Normali ,1,0,Faith Bird,SP13,Star Pack 2013,SP13-EN039,SFR,Good,Unlimited,Italian,0.00,2023-01-24,0.10,0.02,0.26
Mostri Normali ,1,0,Faith Bird,SP13,Star Pack 2013,SP13-EN039,C,Poor,Unlimited,Italian,0.00,2023-01-24,0.02,0.02,0.33
Mostri Normali ,1,0,Feral Imp,SDY,Starter Deck Yugi,SDY-002,C,Excellent,Unlimited,Italian,0.00,2022-11-08,0.30,0.02,0.29
Mostri Normali ,1,0,Fiend Kraken,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC08,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.31
Mostri Normali ,1,0,Fiend Reflection #2,LOB,Legend of Blue Eyes White Dragon,LOB-021,C,Played,1st Edition,Italian,0.00,2023-01-24,0.05,0.02,0.22
Mostri Normali ,1,0,Fiend Reflection #2,LOB,Legend of Blue Eyes White Dragon,LOB-021,C,Poor,Unlimited,Italian,0.00,2023-01-24,0.05,0.02,0.22
Mostri Normali ,2,0,Flame Cerebrus,MRD,Metal Raiders,MRD-111,C,Good,Unlimited,Italian,0.00,2022-09-24,0.02,0.02,0.40
Mostri Normali ,1,0,Flame Manipulator,SDJ,Starter Deck Joey,SDJ-006,C,Played,1st Edition,Italian,0.00,2023-01-24,0.02,0.02,0.13
Mostri Normali ,1,0,Frostosaurus,YS12,Starter Deck Xyz Symphony,YS12-EN003,C,Good,,Italian,0.00,2022-09-24,,,
Mostri Normali ,1,0,Frostosaurus,YS12,Starter Deck Xyz Symphony,YS12-EN003,C,Poor,,Italian,0.00,2022-09-24,,,
Mostri Normali ,1,0,Gagagigo,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI09,C,Mint,1st Edition,Italian,0.12,2023-12-18,0.17,0.02,0.18
Mostri Normali ,1,0,Gaia The Fierce Knight,SDY,Starter Deck Yugi,SDY-007,C,Played,Unlimited,Italian,0.00,2022-09-23,0.02,0.02,0.32
Mostri Normali ,1,0,Gaia The Fierce Knight,SDY,Starter Deck Yugi,SDY-007,C,Played,Unlimited,Italian,0.00,2022-09-24,0.02,0.02,0.32
Mostri Normali ,1,0,Gazelle the King of Mythical Beasts,YSD,Starter Deck 2006,YSD-EN001,C,Good,1st Edition,Italian,0.00,2022-11-08,0.02,0.02,0.08
Mostri Normali ,1,0,Gem-Knight Crystal,HA06,Hidden Arsenal 6 Omega Xyz,HA06-EN001,SR,Excellent,1st Edition,Italian,0.00,2022-09-06,0.50,0.02,1.54
Mostri Normali ,1,0,Gem-Knight Lapis,SECE,Secrets of Eternity,SECE-EN012,C,LightPlayed,Unlimited,Italian,0.00,2022-09-06,0.39,0.02,0.21
Mostri Normali ,1,0,Gem-Knight Tourmaline,SP15,Star Pack 2013 ARC-V,SP15-EN001,SHR,LightPlayed,1st Edition,Italian,0.00,2022-09-06,0.49,0.02,0.30
Mostri Normali ,1,0,Gem-Knight Tourmaline,SP15,Star Pack 2013 ARC-V,SP15-EN001,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.16,0.02,0.42
Mostri Normali ,1,0,Giant Soldier of Stone,SDY,Starter Deck Yugi,SDY-013,C,Poor,1st Edition,Italian,0.00,2023-01-24,0.25,0.02,0.41
Mostri Normali ,1,0,Giant Soldier of Stone,SDY,Starter Deck Yugi,SDY-013,C,Good,Unlimited,Italian,0.00,2023-01-24,0.25,0.02,0.41
Mostri Normali ,1,0,Giant Soldier of Stone,SDY,Starter Deck Yugi,SDY-013,C,Poor,Unlimited,Italian,0.00,2023-01-24,0.25,0.02,0.41
Mostri Normali ,1,0,Giant Soldier of Stone,BP01,Battle Pack: Epic Dawn,BP01-EN171,C,Played,Unlimited,Italian,0.00,2023-01-24,0.21,0.02,0.19
Mostri Normali ,1,0,Gogiga Gagagigo,5DS2,"5D's Starter Deck 2009",5DS2-EN001,C,Poor,1st Edition,Italian,0.00,2022-09-23,0.04,0.02,0.16
Mostri Normali ,1,0,Gokibore,SBC1,Speed Duel: Streets Of Battle City,SBC1-END11,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.02,0.02,0.21
Mostri Normali ,1,0,Golgoil,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENE10,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.21,0.02,0.18
Mostri Normali ,1,0,Great White,SDY,Starter Deck Yugi,SDY-011,C,Good,Unlimited,Italian,0.00,2022-09-24,0.25,0.02,0.37
Mostri Normali ,1,0,Great White,SDY,Starter Deck Yugi,SDY-011,C,Poor,Unlimited,Italian,0.00,2022-09-24,0.25,0.02,0.37
Mostri Normali ,1,0,Ground Attacker Bugroth,MRD,Metal Raiders,MRD-022,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.29,0.02,0.18
Mostri Normali ,1,0,Guardian of the Labyrinth,MRD,Metal Raiders,MRD-083,C,Good,Unlimited,Italian,0.00,2022-09-25,0.10,0.02,0.03
Mostri Normali ,1,0,Harpie Girl,SD8,Structure Deck: Lord Of The Storm,SD8-EN004,C,Played,1st Edition,Italian,0.00,2023-01-24,0.11,0.02,0.04
Mostri Normali ,1,0,Hourglass of Life,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI01,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.04,0.02,0.11
Mostri Normali ,1,0,Humanoid Slime,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH03,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.19
Mostri Normali ,1,0,Hunter Dragon,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG02,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.09
Mostri Normali ,1,0,Hyozanryu,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC02,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.02,0.02,0.10
Mostri Normali ,1,0,Inpachi,PGD,Pharaonic Guardian,PGD-055,C,Played,1st Edition,English,0.00,2022-09-23,0.11,0.02,0.15
Mostri Normali ,1,0,Insect Knight,BP01,Battle Pack: Epic Dawn,BP01-EN115,C,Poor,1st Edition,Italian,0.00,2022-09-23,0.04,0.02,0.65
Mostri Normali ,1,0,"Jack's Knight",SBLS,Speed Duel: Arena Of Lost Souls,SBLS-EN006,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.02,0.02,0.09
Mostri Normali ,1,0,Jellyfish,MRD,Metal Raiders,MRD-072,C,Played,1st Edition,Italian,0.00,2022-09-23,0.10,0.02,0.29
Mostri Normali ,1,0,Jerry Beans Man,CRV,Cybernetic Revolution,CRV-EN004,C,Excellent,Unlimited,Italian,0.00,2022-09-23,0.02,0.02,0.02
Mostri Normali ,1,0,Jerry Beans Man,YSDS,Starter Deck Syrus Truesdale,YSDS-EN007,C,Good,1st Edition,Italian,0.00,2022-11-28,0.11,0.02,0.08
Mostri Normali ,1,0,Jerry Beans Man,YSDS,Starter Deck Syrus Truesdale,YSDS-EN007,C,Played,1st Edition,Italian,0.00,2022-11-28,0.11,0.02,0.08
Mostri Normali ,1,0,La Jinn the Mystical Genie of the Lamp,LDK2,Legendary Decks II,LDK2-ENK10,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.16,0.02,0.09
Mostri Normali ,1,0,La Jinn the Mystical Genie of the Lamp,SDK,Starter Deck Kaiba,SDK-026,C,Played,1st Edition,Italian,0.00,2022-09-25,0.05,0.02,0.11
Mostri Normali ,1,0,Labyrinth Wall,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END02,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.07,0.02,0.08
Mostri Normali ,1,0,Left Arm of the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY06,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.87,0.25,0.95
Mostri Normali ,1,0,Left Leg of the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY08,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.85,0.30,0.84
Mostri Normali ,1,0,Leogun,MRD,Metal Raiders,MRD-033,C,LightPlayed,Unlimited,Italian,0.00,2022-09-25,0.05,0.02,0.34
Mostri Normali ,1,0,Luster Dragon,SDKS,Structure Deck: Seto Kaiba,SDKS-EN019,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.38,0.02,0.11
Mostri Normali ,1,0,Luster Dragon,BP01,Battle Pack: Epic Dawn,BP01-EN111,C,Played,Unlimited,Italian,0.00,2022-09-24,0.10,0.02,0.16
Mostri Normali ,1,0,Luster Dragon,SDBE,Saga Of Blue-Eyes White Dragon Structure Deck,SDBE-EN004,C,Good,1st Edition,Italian,0.00,2022-09-24,0.05,0.02,0.08
Mostri Normali ,1,0,Luster Dragon,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENB03,C,Mint,1st Edition,Italian,0.12,2023-12-18,0.04,0.02,0.10
Mostri Normali ,1,0,Luster Dragon #2,SKE,Starter Deck Kaiba Evolution,SKE-014,C,Poor,1st Edition,Italian,0.00,2022-09-23,0.03,0.02,0.20
Mostri Normali ,1,0,Luster Dragon #2,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENB04,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.07,0.02,0.06
Mostri Normali ,1,0,Mad Lobster,CRV,Cybernetic Revolution,CRV-EN003,C,Good,Unlimited,Italian,0.00,2022-09-25,0.05,0.02,0.10
Mostri Normali ,1,0,Magical Ghost,SDY,Starter Deck Yugi,SDY-025,C,Poor,Unlimited,Italian,0.00,2022-09-24,0.02,0.02,0.34
Mostri Normali ,1,0,Magical Ghost,SDY,Starter Deck Yugi,SDY-025,C,Good,Unlimited,Italian,0.00,2022-09-24,0.02,0.02,0.34
Mostri Normali ,1,0,Master & Expert,SDK,Starter Deck Kaiba,SDK-016,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.75,0.02,0.26
Mostri Normali ,1,0,Mechanicalchaser,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-END02,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.35,0.02,0.12
Mostri Normali ,1,0,Melchid the Four-Face Beast,LON,Labyrinth of Nightmare,LON-012,C,LightPlayed,Unlimited,English,0.00,2022-09-25,0.18,0.02,0.23
Mostri Normali ,1,0,Metal Armored Bug,SBC1,Speed Duel: Streets Of Battle City,SBC1-END12,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.09,0.02,0.08
Mostri Normali ,1,0,Metal Fish,SRL,Spell Ruler,SRL-007,C,Excellent,Unlimited,Italian,0.00,2022-11-08,0.08,0.02,0.18
Mostri Normali ,1,0,Mighty Guard,RDS,Rise of Destiny,RDS-EN002,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.02,0.02,0.09
Mostri Normali ,1,0,Mokey Mokey,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI03,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.02,0.02,0.10
Mostri Normali ,1,0,Mr. Volcano,PSV,"Pharaoh's Servant",PSV-044,C,Excellent,Unlimited,English,0.00,2022-11-08,0.30,0.02,0.17
Mostri Normali ,1,0,M-Warrior #2,MRL,Magic Ruler,MRL-E124,C,Good,Unlimited,Italian,0.00,2022-09-23,0.14,0.02,0.21
Mostri Normali ,1,0,Mystic Horseman,SDK,Starter Deck Kaiba,SDK-012,C,Played,Unlimited,Italian,0.00,2022-09-24,0.10,0.02,0.10
Mostri Normali ,1,0,Mystic Horseman,MRD,Metal Raiders,MRD-076,C,Played,Unlimited,Italian,0.00,2022-09-24,0.09,0.02,0.49
Mostri Normali ,1,0,Mystical Elf,SDY,Starter Deck Yugi,SDY-001,C,Played,Unlimited,Italian,0.00,2022-09-24,0.10,0.02,0.32
Mostri Normali ,1,0,Mystical Elf,SDY,Starter Deck Yugi,SDY-001,C,Poor,Unlimited,Italian,0.00,2022-09-24,0.10,0.02,0.32
Mostri Normali ,1,0,Neo the Magic Swordsman,SYE,Starter Deck Yugi Evolution,SYE-012,C,Played,1st Edition,Italian,0.00,2022-09-23,0.30,0.02,0.32
Mostri Normali ,1,0,Ojama Black,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC03,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.27,0.02,0.21
Mostri Normali ,1,0,Ojama Green,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC02,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.38,0.03,0.35
Mostri Normali ,1,0,Ojama Yellow,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC01,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.17,0.02,0.19
Mostri Normali ,1,0,"Pharaoh's Servant",SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI03,C,Mint,1st Edition,Italian,0.29,2023-12-18,0.02,0.02,0.08
Mostri Normali ,1,0,Pharaonic Protector,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI04,C,Mint,1st Edition,Italian,0.25,2023-12-18,0.02,0.02,0.05
Mostri Normali ,1,0,"Queen's Knight",SBLS,Speed Duel: Arena Of Lost Souls,SBLS-EN004,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.06,0.02,0.12
Mostri Normali ,1,0,Red-Eyes Black Dragon,SDJ,Starter Deck Joey,SDJ-001,UR,Played,1st Edition,English,0.00,2022-09-06,8.74,0.05,5.75
Mostri Normali ,1,0,Red-Eyes Black Dragon,LDK2,Legendary Decks II,LDK2-ENJ01,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.17,0.02,0.13
Mostri Normali ,1,0,Red-Eyes Black Dragon,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENB02,C,Mint,1st Edition,Italian,0.08,2023-12-18,0.13,0.02,0.11
Mostri Normali ,1,0,Red-Eyes Black Dragon,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF01,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.21,0.06,0.26
Mostri Normali ,1,0,Right Arm of the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY05,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.98,0.30,0.94
Mostri Normali ,1,0,Right Leg of the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY07,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.90,0.29,0.87
Mostri Normali ,1,0,Rock Ogre Grotto #1,MRD,Metal Raiders,MRD-004,C,LightPlayed,Unlimited,Italian,0.00,2022-09-25,0.05,0.02,0.37
Mostri Normali ,1,0,Ryu-Kishin Powered,MRD,Metal Raiders,MRD-092,C,Good,Unlimited,Italian,0.00,2022-09-23,0.10,0.02,0.23
Mostri Normali ,1,0,Sand Stone,MRL,Magic Ruler,MRL-E128,C,LightPlayed,Unlimited,Italian,0.00,2022-09-23,0.09,0.02,0.23
Mostri Normali ,1,0,Sealmaster Meisei,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG09,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.02
Mostri Normali ,1,0,Silver Fang,SDY,Starter Deck Yugi,SDY-012,C,Poor,Unlimited,Italian,0.00,2023-01-24,0.25,0.02,0.02
Mostri Normali ,1,0,Space Mambo,SD4,Structure Deck Fury From The Deep,SD4-EN004,C,Poor,1st Edition,Italian,0.00,2022-09-24,0.10,0.02,0.08
Mostri Normali ,1,0,Space Mambo,FET,Flaming Eternity,FET-EN001,C,Played,1st Edition,Italian,0.00,2022-09-24,0.07,0.02,0.04
Mostri Normali ,1,0,Spikebot,PSV,"Pharaoh's Servant",PSV-081,C,Poor,Unlimited,English,0.00,2022-09-24,0.02,0.02,0.17
Mostri Normali ,1,0,Spikebot,PSV,"Pharaoh's Servant",PSV-081,C,Good,Unlimited,Italian,0.00,2022-09-24,0.02,0.02,0.17
Mostri Normali ,1,0,Steel Ogre Grotto #1,LOB,Legend of Blue Eyes White Dragon,LOB-112,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.39,0.02,0.35
Mostri Normali ,1,0,Summoned Skull,SDY,Starter Deck Yugi,SDY-004,C,Poor,Unlimited,English,0.00,2023-01-24,0.36,0.02,0.17
Mostri Normali ,1,0,Summoned Skull,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI01,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.10,0.06,0.12
