"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Pendulum ,1,0,Performapal Fire Mufflerlion,SP15,Star Pack 2013 ARC-V,SP15-EN024,C,Played,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.04
Pendulum ,1,0,Performapal Fireflux,SP17,Star Pack Battle Royal,SP17-EN034,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.05,0.02,0.06
Pendulum ,1,0,Performapal Gongato,TDIL,The Dark Illusion,TDIL-EN002,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.02,0.02,0.05
Pendulum ,1,0,Performapal Guitartle,BOSH,Breakers of Shadow,BOSH-EN004,R,NearMint,1st Edition,Italian,0.00,2023-01-18,0.16,0.02,0.17
Pendulum ,1,0,Performapal Handstandaccoon,MP17,2017 Mega-Tins Mega Pack,MP17-EN174,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.14,0.02,0.07
Pendulum ,1,0,Performapal Kaleidoscorp,SP15,Star Pack 2013 ARC-V,SP15-EN016,C,Poor,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.12
Pendulum ,1,0,Performapal Kaleidoscorp,SP15,Star Pack 2013 ARC-V,SP15-EN016,C,Played,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.12
Pendulum ,1,0,Performapal Lebellman,CYHO,Cybernetic Horizon,CYHO-EN094,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.02,0.02,0.03
Pendulum ,1,0,Performapal Lizardraw,CROS,Crossed Souls,CROS-EN004,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.05,0.02,0.13
Pendulum ,1,0,Performapal Odd-Eyes Unicorn,SP17,Star Pack Battle Royal,SP17-EN033,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.10,0.02,0.03
Pendulum ,1,0,Performapal Partnaga,SECE,Secrets of Eternity,SECE-EN002,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.06,0.02,0.10
Pendulum ,1,0,Performapal Seal Eel,INOV,Invasion: Vengeance,INOV-EN004,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.03,0.02,0.03
Pendulum ,1,0,Performapal Sellshell Crab,MP17,2017 Mega-Tins Mega Pack,MP17-EN002,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.03,0.02,0.05
Pendulum ,1,0,Performapal Silver Claw,CORE,Clash of Rebellions,CORE-EN090,C,Played,1st Edition,Italian,0.00,2022-09-06,0.05,0.02,0.16
Pendulum ,1,0,Performapal Trampolynx,NECH,The New Challengers,NECH-EN002,R,NearMint,1st Edition,Italian,0.02,2023-12-12,0.19,0.02,0.19
Pendulum ,1,0,Performapal Trump Girl,BOSH,Breakers of Shadow,BOSH-EN007,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.02,0.02,0.09
Pendulum ,1,0,Performapal Trump Witch,SP15,Star Pack 2013 ARC-V,SP15-EN027,C,Played,1st Edition,Italian,0.00,2022-09-06,0.05,0.02,0.04
Pendulum ,1,0,Performapal Trumpanda,COTD,Code of the Duelist,COTD-EN095,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.02,0.02,0.05
Pendulum ,1,0,Predaplant Bufolicula,DIFO,Dimension Force,DIFO-EN018,C,Mint,1st Edition,Italian,0.02,2023-09-27,0.02,0.02,0.11
Pendulum ,1,0,Predaplant Triantis,DIFO,Dimension Force,DIFO-EN019,C,Mint,1st Edition,Italian,0.20,2023-09-27,0.17,0.02,0.11
Pendulum ,2,0,Stargazer Magician,SP15,Star Pack 2013 ARC-V,SP15-EN010,SHR,Played,1st Edition,Italian,0.00,2022-09-06,0.10,0.05,0.28
Pendulum ,1,0,Supreme King Dragon Lightwurm,AGOV,Age Of Overlord,AGOV-EN002,C,NearMint,1st Edition,Italian,0.05,2023-11-10,0.14,0.02,0.13
Pendulum ,1,0,Timegazer Magician,SP15,Star Pack 2013 ARC-V,SP15-EN011,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.05,0.02,0.11
