"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Trappole ,1,0,Drowning Mirror Force,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN035,C,NearMint,1st Edition,English,0.00,2022-09-06,0.14,0.02,0.21
Trappole ,1,0,Dust Tornado,YS13,Super Starter V For Victory,YS13-EN038,C,Poor,,Italian,0.00,2022-09-25,,,
Trappole ,1,0,Dust Tornado,SBC1,Speed Duel: Streets Of Battle City,SBC1-END19,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.49,0.04,0.34
Trappole ,1,0,Emergeroid Call,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB20,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.06,0.02,0.09
Trappole ,1,0,Enchanted Javelin,SDP,Starter Deck Pegasus,SDP-049,C,Good,Unlimited,English,0.00,2022-09-25,0.10,0.02,0.06
Trappole ,1,0,Energy Drain,DR2,Dark Revelation 2,DR2-EN055,C,Good,Unlimited,English,0.00,2022-09-25,0.11,0.02,0.11
Trappole ,1,0,Energy Drain,IOC,Invasion of Chaos,IOC-055,C,NearMint,Unlimited,Korean,0.00,2023-09-27,0.12,0.02,0.11
Trappole ,1,0,Eradicator Epidemic Virus,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN034,C,Excellent,Unlimited,Italian,0.00,2023-01-29,0.05,0.02,0.67
Trappole ,1,0,Eternal Soul,LDK2,Legendary Decks II,LDK2-ENS06,ScR,NearMint,Limited,Italian,0.00,2022-09-05,0.51,0.03,0.86
Trappole ,3,0,Evenly Matched,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN038,SR,Mint,1st Edition,Italian,0.00,2024-02-26,1.34,0.70,1.41
Trappole ,1,0,Exhausting Spell,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI21,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.05
Trappole ,1,0,Fake Trap,MRD,Metal Raiders,MRD-056,R,Played,1st Edition,Italian,0.00,2023-01-29,0.20,0.02,1.00
Trappole ,1,0,Ferret Flames,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN039,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.20,0.02,0.18
Trappole ,1,0,Fiendish Chain,SDKS,Structure Deck: Seto Kaiba,SDKS-EN039,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.28,0.02,0.22
Trappole ,1,0,Fiendish Chain,SDCK,Structure Deck: The Crimson King,SDCK-EN037,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.49,0.02,0.17
Trappole ,1,0,Fiendish Golem,SDCK,Structure Deck: The Crimson King,SDCK-EN032,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.10,0.02,0.10
Trappole ,1,0,Final Attack Orders,SDKS,Structure Deck: Seto Kaiba,SDKS-EN036,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.12,0.02,0.08
Trappole ,1,0,Final Attack Orders,LDK2,Legendary Decks II,LDK2-ENK34,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.03,0.02,0.10
Trappole ,1,0,Final Attack Orders,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG19,C,Mint,1st Edition,Italian,0.08,2023-12-18,0.04,0.02,0.17
Trappole ,1,0,Fire Formation - Kaiyo,LTGY,Lord of the Tachyon Galaxy,LTGY-EN075,C,Excellent,1st Edition,Italian,0.00,2023-01-18,0.11,0.02,0.08
Trappole ,1,0,Fire Formation - Tenken,CBLZ,Cosmo Blazer,CBLZ-EN072,C,LightPlayed,Unlimited,Italian,0.00,2022-11-08,0.02,0.02,0.09
Trappole ,1,0,Firewall,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENH19,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.05,0.02,0.15
Trappole ,1,0,Fish Depth Charge,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC19,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.15,0.02,0.15
Trappole ,1,0,Fish Rain,PHSW,Photon Shockwave,PHSW-EN068,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.07,0.02,0.07
Trappole ,1,0,Floodgate Trap Hole,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI23,ScR,Mint,1st Edition,Italian,0.00,2022-09-06,0.48,0.38,1.09
Trappole ,1,0,Floodgate Trap Hole,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI23,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.24,0.02,0.36
Trappole ,1,0,Floodgate Trap Hole,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF20,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.18,0.03,0.14
Trappole ,3,0,Floodgate Trap Hole,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN032,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.06,0.02,0.10
Trappole ,1,0,Forge a New Future,MAZE,Maze Of Memories,MAZE-EN030,R,NearMint,1st Edition,Italian,0.02,2023-08-21,0.02,0.02,0.04
Trappole ,1,0,Fuh-Rin-Ka-Zan,RDS,Rise of Destiny,RDS-EN055,SP,Good,1st Edition,Italian,0.00,2023-01-29,0.03,0.02,0.17
Trappole ,1,0,Fuh-Rin-Ka-Zan,RDS,Rise of Destiny,RDS-EN055,SP,LightPlayed,1st Edition,Italian,0.00,2023-01-29,0.03,0.02,0.17
Trappole ,1,0,Full Salvo,SOI,Shadow of Infinity,SOI-EN056,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.05,0.02,0.13
Trappole ,1,0,Full-Armored Xyz,AGOV,Age Of Overlord,AGOV-EN071,C,NearMint,1st Edition,Italian,0.05,2023-11-10,0.14,0.02,0.14
Trappole ,1,0,Fusion Reserve,LDK2,Legendary Decks II,LDK2-ENK37,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.10,0.02,0.09
Trappole ,1,0,Fusion Reserve,NECH,The New Challengers,NECH-EN078,UR,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.10,0.05,0.28
Trappole ,1,0,Gagagarush,REDU,Return of the Duelist,REDU-EN067,C,Poor,Unlimited,Italian,0.00,2022-09-06,0.15,0.02,0.12
Trappole ,1,0,Gagagashield,YS13,Super Starter V For Victory,YS13-EN032,C,Played,,Italian,0.00,2022-09-06,,,
Trappole ,1,0,Gamble,PSV,"Pharaoh's Servant",PSV-053,C,Good,Unlimited,Italian,0.00,2022-09-24,0.05,0.02,0.16
Trappole ,1,0,Gamble,PSV,"Pharaoh's Servant",PSV-053,C,Good,Unlimited,English,0.00,2022-09-24,0.05,0.02,0.16
Trappole ,1,0,Gamushara,GAOV,Galactic Overlord,GAOV-EN067,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.02,0.02,0.06
Trappole ,1,0,Ghostrick Vanish,SHSP,Shadow Specters,SHSP-EN073,C,Mint,1st Edition,Italian,0.33,2023-07-20,0.18,0.02,0.18
Trappole ,2,0,Ghosts From the Past,SDCL,Structure Deck: Cyberse Link,SDCL-EN040,C,NearMint,1st Edition,English,0.00,2022-09-06,0.02,0.02,0.09
Trappole ,1,0,Gift of The Mystical Elf,PSV,"Pharaoh's Servant",PSV-009,SP,Poor,Unlimited,Italian,0.00,2023-01-29,0.39,0.02,0.27
Trappole ,1,0,Glorious Illusion,LODT,Light of Destruction,LODT-EN071,R,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.16,0.02,0.26
Trappole ,1,0,Grave Lure,TLM,The Lost Millennium,TLM-EN056,C,NearMint,1st Edition,English,0.00,2023-01-29,0.04,0.02,0.03
Trappole ,1,0,Grave Lure,TLM,The Lost Millennium,TLM-EN056,C,Poor,1st Edition,Italian,0.00,2023-01-29,0.04,0.02,0.03
Trappole ,3,0,"Gravedigger's Trap Hole",SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN033,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.25,0.02,0.20
Trappole ,1,0,Gravelstorm,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF19,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.09,0.02,0.05
Trappole ,1,0,Gravity Bind,LDK2,Legendary Decks II,LDK2-ENY40,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.35,0.02,0.43
Trappole ,1,0,Gravity Bind,PSV,"Pharaoh's Servant",PSV-073,R,NearMint,Unlimited,Italian,0.00,2022-09-25,0.80,0.05,0.80
Trappole ,1,0,Grisaille Prison,SHSP,Shadow Specters,SHSP-EN078,R,Mint,1st Edition,Italian,0.33,2023-07-20,0.10,0.02,0.13
Trappole ,1,0,Half Counter,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-END20,C,Mint,1st Edition,Italian,0.29,2023-12-18,0.04,0.02,0.12
Trappole ,1,0,Half or Nothing,BP02,Battle Pack 2: War of the Giants,BP02-EN201,C,LightPlayed,1st Edition,Italian,0.00,2022-11-08,0.02,0.02,0.06
Trappole ,1,0,Halfway to Forever,LED6,Legendary Duelists: Magical Hero,LED6-EN044,C,NearMint,1st Edition,Italian,0.15,2023-12-12,0.10,0.02,0.06
Trappole ,1,0,Hallowed Life Barrier,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENE18,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.10,0.02,0.16
Trappole ,1,0,Hazy Glory,CBLZ,Cosmo Blazer,CBLZ-EN074,C,Poor,1st Edition,Italian,0.00,2022-09-23,0.02,0.02,0.04
Trappole ,1,0,Hazy Glory,CBLZ,Cosmo Blazer,CBLZ-EN074,C,Played,Unlimited,English,0.00,2022-09-23,0.02,0.02,0.04
Trappole ,1,0,Heartfelt Appeal,SP13,Star Pack 2013,SP13-EN036,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.04
Trappole ,1,0,Hero Blast,LODT,Light of Destruction,LODT-EN064,R,LightPlayed,Unlimited,Italian,0.00,2023-01-18,0.22,0.02,0.42
Trappole ,1,0,Hero Counterattack,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA20,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.10
Trappole ,1,0,Hero Ring,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA19,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.09
Trappole ,1,0,Hero Signal,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA20,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.05,0.02,0.10
Trappole ,1,0,Hero Signal,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA18,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.09,0.02,0.07
Trappole ,1,0,Hero Signal,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA18,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.04,0.02,0.03
Trappole ,1,0,Human-Wave Tactics,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI36,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.02,0.02,0.11
