"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Synchro ,3,0,Herald of the Arc Light,RA01,25Th Anniversary Rarity Collection,RA01-EN031,UR,Mint,1st Edition,Italian,0.10,2023-11-20,0.21,0.02,0.29
Synchro ,1,0,Hot Red Dragon Archfiend Abyss,SDCK,Structure Deck: The Crimson King,SDCK-EN042,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.35,0.02,0.12
Synchro ,1,0,Hot Red Dragon Archfiend Bane,SDCK,Structure Deck: The Crimson King,SDCK-EN043,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.04,0.02,0.07
Synchro ,1,0,Hot Red Dragon Archfiend King Calamity,SDCK,Structure Deck: The Crimson King,SDCK-EN047,SR,Mint,1st Edition,Italian,0.24,2023-10-07,0.31,0.04,0.28
Synchro ,1,0,Junk Destroyer,5DS3,"5D's Starter Deck Duelist Toolbox",5DS3-EN039,UR,Poor,1st Edition,Italian,0.00,2022-09-07,0.26,0.02,0.64
Synchro ,1,0,Junk Speeder,RA01,25Th Anniversary Rarity Collection,RA01-EN032,SR,Mint,1st Edition,Italian,0.10,2023-11-20,0.07,0.02,0.10
Synchro ,1,0,"Loki, Lord of the Aesir",SP14,Star Pack 2014,SP14-EN049,C,Good,1st Edition,Italian,0.00,2022-09-07,0.02,0.02,0.09
Synchro ,1,0,Merry Melffys,POTE,Power Of The Elements,POTE-EN045,C,Mint,1st Edition,Italian,0.50,2023-07-19,0.10,0.02,0.15
Synchro ,1,0,Power Tool Braver Dragon,POTE,Power Of The Elements,POTE-EN097,SR,Mint,1st Edition,Italian,0.50,2023-07-19,0.34,0.02,0.21
Synchro ,1,0,Red Dragon Archfiend,HSRD,High-Speed Riders,HSRD-EN023,C,NearMint,1st Edition,Italian,0.75,2022-09-06,0.80,0.05,0.64
Synchro ,1,0,Red Dragon Archfiend,SDCK,Structure Deck: The Crimson King,SDCK-EN045,UR,Mint,1st Edition,Italian,0.24,2023-10-07,0.27,0.08,0.36
Synchro ,1,0,Red Nova Dragon,SDCK,Structure Deck: The Crimson King,SDCK-EN046,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.12,0.02,0.15
Synchro ,1,0,Red Rising Dragon,SDCK,Structure Deck: The Crimson King,SDCK-EN048,UR,Mint,1st Edition,Italian,0.24,2023-10-07,0.26,0.09,0.26
Synchro ,1,0,Red Supernova Dragon,SDCK,Structure Deck: The Crimson King,SDCK-EN044,SR,Mint,1st Edition,Italian,0.24,2023-10-07,0.16,0.02,0.25
Synchro ,1,0,Scarlight Red Dragon Archfiend,SDCK,Structure Deck: The Crimson King,SDCK-EN041,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.10,0.02,0.12
Synchro ,1,0,Scarred Dragon Archfiend,SDCK,Structure Deck: The Crimson King,SDCK-EN049,SR,Mint,1st Edition,Italian,0.24,2023-10-07,0.52,0.20,0.51
Synchro ,1,0,Seven Swords Warrior,SP13,Star Pack 2013,SP13-EN048,SFR,Poor,Unlimited,Italian,0.00,2022-09-07,0.45,0.02,0.42
Synchro ,1,0,Shiranui Samuraisaga,BOSH,Breakers of Shadow,BOSH-EN053,C,NearMint,1st Edition,Italian,0.00,2023-01-20,0.04,0.02,0.19
Synchro ,1,0,Stardust Dragon,TOCH,Toon Chaos,TOCH-EN050,R,NearMint,1st Edition,Italian,0.10,2022-09-06,0.58,0.09,0.73
Synchro ,1,0,Superheavy Samurai Warlord Susanowo,SP15,Star Pack 2013 ARC-V,SP15-EN034,SHR,NearMint,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.87
Synchro ,1,0,Superheavy Samurai Warlord Susanowo,SP15,Star Pack 2013 ARC-V,SP15-EN034,C,Good,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,1.04
Synchro ,1,0,"Thor, Lord of the Aesir",SP14,Star Pack 2014,SP14-EN048,C,Good,1st Edition,Italian,0.00,2022-09-07,0.04,0.02,0.12
Synchro ,1,0,"Thor, Lord of the Aesir",SP14,Star Pack 2014,SP14-EN048,SFR,LightPlayed,1st Edition,Italian,0.00,2022-09-07,0.58,0.02,0.56
Synchro ,1,0,Underworld Fighter Balmung,JOTL,Judgment of the Light,JOTL-EN044,R,NearMint,1st Edition,Italian,0.00,2022-09-07,0.20,0.02,0.18
